"Havenrondvaarten met het havenjacht ""Jacob van Artevelde""","Ga tijdens de Gentse Feesten mee op verkenning in de haven. We starten aan de Rigakaai en varen helemaal tot aan ArcelorMittal.  U maakt kennis met alle dokken en met alle belangrijke spelers zoals oa Volvo, Stora Enso, Bio Base Europe, enz",21/07/2011,16:30,18:00,"Rigakaai - tegenover WEBA, Rigakaai 0375, Gent",1,100,51.05665,3.72
La ville qui respire - Rode Boom (BE) - € 6,"‘La ville qui respire’ is een wandelvoorstelling waarbij een gids met behulp van poëtische zoekers u de stad toont. U neemt de tijd om alledaagse dingen in een andere context te zien. Gent, door de ogen van een poëet.",21/07/2011,15:45,16:30,"Sint-Baafssite, Gandastraat , Gent",0,50,51.0537966,3.7384238
Max Cooper (UK),"Opkomende technolegende in de diepe techhouse en daarnaast genetisch bioloog. Haalt zijn inspiratie uit filosofie en de natuur. Kan John Digweed, Gui Boratto en Hot Chip al tot zijn fans rekenen. Muziek is emotie en Max Cooper is de naam. Amen.",21/07/2011,23:00,05:55,"10 Days Off - Vooruit, Sint-Pietersnieuwstraat , Gent",0,5000,51.05665,3.72
"Ginds, tussen de netels","Dimitri Verhulst ontbeent Lorca's Bloedbruiloft en creërt er een totaal nieuwe voorstelling mee. Hij verplaatst de clanvete naar een denkbeeldig Belgisch dorp, 'de hoofdstad der brandnetels'.",21/07/2011,21:00,22:30,"Plantentuin UGent, Karel Lodewijk Ledeganckstraat 35, Gent",1,1000,51.036375,3.724129
CAFE CHANTANT (ne kier wa anders) met Fred Geirnaert en Ronny Marino,Met Fred Geirnaert en Ronny Marino,21/07/2011,11:00,13:00,"Zaal van K. Roeivereniging Sport Gent, Kanodreef 1, Gent",1,100,51.0475162,3.7036577
La ville qui respire - Rode Boom (BE) - € 6,"‘La ville qui respire’ is een wandelvoorstelling waarbij een gids met behulp van poëtische zoekers u de stad toont. U neemt de tijd om alledaagse dingen in een andere context te zien. Gent, door de ogen van een poëet.",21/07/2011,18:15,19:00,"Sint-Baafssite, Gandastraat , Gent",0,50,51.0537966,3.7384238
Expo 'Katoenkabaal',Gent was ooit de rumoerigste van de Vlaamse textielsteden. In het MIAT zie je de evolutie van katoenplant tot afgewerkt product. Ontdek ook de vele eigenschappen van textielvezels en het hoogtechnologisch textiel.,21/07/2011,10:00,18:00,"MIAT, Minnemeers 9, Gent",0,100,51.0599955,3.7287123
"TWEE FLUITERS, ZES EEUWEN, DRIE DOZIJN FLUITEN, werk van Morley, Van Eyck, Hotteterre, Loeilet en Telemann door Jan Devlieger en Marcel Ketels","'t Uitnement Kabinet, Bikinia, Lasso, Der Fluyten Lust-Hof, Flute de voix, ""Laat me mijn goesting doen"", A Plaine and Easy Introduction, Gravement Gai...  Boeiend en uiterst gevariëerd concert met authentieke Gentse muziek!",21/07/2011,15:00,00:00,"Rabotkerk, Begijnhoflaan 31, Gent",1,100,51.0595259,3.7118345
Dineren in 't Prinsenhof,"We kuieren door het Prinsenhof en duiken in een verleden van hertogen, industriebaronnen én paters. De Augustijnen stellen hun deuren open en nodigen ons uit voor het diner. Ook voor aperitief en dessert worden we op ongewone locaties verwacht.",21/07/2011,18:00,21:00,"Infostand Vizit, Corduwaniersstraat 4, Gent",0,50,51.0576395,3.7227266
Het Museumspel,"Het jonge volkje ontdekt op een heel speelse en ludieke manier de collectie van het Design museum Gent. Gewapend met verrekijker, materialenketting en boekje gaan ze, samen met hun ouders, op designontdekkingstocht.",21/07/2011,10:00,18:00,"Design Museum Gent, Jan Breydelstraat 5, Gent",0,1000,51.0556456,3.7202583
In de voetsporen van Koning Willem I.,"De Oranje vorst aan wie we de haven en de universiteit te danken hebben, maar nog veel meer... Een nieuwe kijk op de Oranjes. gastheer: Prof. em. A. Evrard.",21/07/2011,10:30,12:30,"Pacificatiehuis, Burgstraat 55, Gent",0,50,51.0563648,3.7171713
Tentoonstelling H²O van Mark Swysen,"Op de plaats waar zich in de vroege Milldeeeuwen de waterput van de Sint-Baafsabdij bevond, stelt Mark Swysen enkele installaties tentoon die het begrip ""water"" oproepen in al zijn aspecten: bron van leven én stervensgevaar.",21/07/2011,15:00,18:00,"Machariuskerk, Sint-Machariusstraat 1, Gent",0,50,51.0554365,3.7358552
Rondvaarten in de Gentse binnenstad,"Rondvaarten in Gentse binnenstad 50 minuten.  Tijdens de rondvaart eerste 250 pers.: 1 gratis ""La Chouffe"" of 1 ""Liefmans on the rocks""  Vertrek & aankomst Groentenmarkt - Rederij De Gentenaer.  Prijs: € 6,50/Volw.- € 5,50 Gentenaar-€ 3,50 Kind (-12j)",21/07/2011,11:00,19:00,"aan de steiger van Rederij De Gentenaer, Groentenmarkt -, Gent",0,50,51.0559826,3.7223147
Ontbijt met akoestische muziekale omkadering met aperitief en tapas,Elke dag een andere muziekant,21/07/2011,10:30,12:30,"Bar Oh, Hoogstraat 88, Gent",1,50,51.0546514,3.7142364
"Vrijmetselarij, het verhaal van passer en winkelhaak","Vrijmetselarij blijft gehuld in een waas van geheimzinnigheid. We lichten een tipje van de sluier op: ontstaan en invloed van de organisatie, reacties van Kerk en Staat, de Gentse maçons en hun 'werkplaatsen',...",21/07/2011,16:00,18:00,"Minardschouwburg, Walpoortstraat 15, Gent",0,50,51.048845,3.7270658
La ville qui respire - Rode Boom (BE) - € 6,"‘La ville qui respire’ is een wandelvoorstelling waarbij een gids met behulp van poëtische zoekers u de stad toont. U neemt de tijd om alledaagse dingen in een andere context te zien. Gent, door de ogen van een poëet.",21/07/2011,15:00,15:45,"Sint-Baafssite, Gandastraat , Gent",0,50,51.0537966,3.7384238
Richie Hawtin (CAN),"De allergrootste naam van deze eerste 10? Richie Hawtin aka Plastikman. Intelligent minimal techno producer, m-nus labelbaas, dj en ontwikkelaar van hard- en software. Een pioneer met een schare slaafse volgelingen. 10 Days Off favoriet.",21/07/2011,23:00,05:55,"10 Days Off - Vooruit, Sint-Pietersnieuwstraat , Gent",0,5000,51.05665,3.72
...Senza Che??? - Piano C (IT),Een dynamisch duo dat niets bezit maar in alles een mogelijkheid ziet om hun vrijheid ten volle te beleven. Hun poëzie doet je nadenken en de bizarre situaties waarin ze belanden maken je gegarandeerd aan het lachen.,21/07/2011,18:15,18:55,"Spaanskasteelplein , Gent",0,1000,51.0543133,3.7382505
De Etnografische Verzamelingen. De oudste collectie etnografische artefacten van Vlaanderen!,"De Etnografische Verzamelingen van de Universiteit, het best bewaarde geheim van Gent, nu weer open voor publiek tijdens de Gentse Feesten!   Collecties van internationaal niveau in een middeleeuws klooster. Met tijdelijke expo's over China en Afrika!",21/07/2011,11:00,17:00,"Het Pand, Onderbergen 1, Gent",0,50,51.052799,3.7198035
"CONFLICTEN: Drie regimes, drie wereldschokkende gebeurtenissen.","In 1814 sluiten 2 oorlogvoerende partijen vrede in Gent. In 1815 verslaat Wellington Napoleon en kan Lodewijk XVIII de Veldstraat verlaten. Het Koninkrijk der Nederlanden ontstaat. In 1830 start België, maar de Gentse Orangisten rebelleren.Res.niet nodig",21/07/2011,14:30,16:30,"Zandberg -, Gent",0,50,51.0546239,3.7270643
Middeleeuws ontbijt en Ontbijt bij Lieven Bauwens,"Een arm en een rijk ontbijt, een ontbijt bij Lieven Bauwens. En nieuw dit jaar: een kinderontbijt! Steeds een goede start voor een dag Gentse Feesten. Geen reservatie mogelijk. Wie voor 11.30 uur aanwezig is, wordt zeker bediend. Prijs €5, €9 of €11.",21/07/2011,08:30,11:30,"MIAT, Minnemeers 9, Gent",0,1000,51.0599955,3.7287123
De diamanten stem,"Zangwedstrijd voor iedereen van 10 tot 99 jaar  Schiftingen op zondag 17/11 , donderdag 21/07.  Halve finale op zaterdag 23 juli  Finale op zondag 24 juli",21/07/2011,14:00,14:00,"SIVI, Maïsstraat 20, Gent",1,100,51.0690921,3.7090273
La ville qui respire - Rode Boom (BE) - € 6,"‘La ville qui respire’ is een wandelvoorstelling waarbij een gids met behulp van poëtische zoekers u de stad toont. U neemt de tijd om alledaagse dingen in een andere context te zien. Gent, door de ogen van een poëet.",21/07/2011,18:45,19:30,"Sint-Baafssite, Gandastraat , Gent",0,50,51.0537966,3.7384238
Van Eyck vermist (op zoek naar De Rechtvaardige Rechters),"Wandeling door Gent langs de belangrijkste plaatsen in de zaak van de diefstal van het Lam Gods-paneel De Rechtvaardige Rechters, de grootste kunstroof van de 20e eeuw",21/07/2011,16:30,18:00,"standbeeld gebroeders Van Eyck (naast kathedraal), Limburgstraat 1, Gent",0,50,51.0525587,3.7272977
Verhaaltjes à la carte,Improvisatietheater tussen pot en pint: Stel zelf je menu samen! Een improvisatieverteller maakt er een pakkend verhaal van.,21/07/2011,16:00,18:00,"café de loge, Annonciadenstraat 5, Gent",1,50,51.0499472,3.7169582
De generaelen staet van een goede famielde in Gent,Het publiek maakt enkele scènes mee uit het leven van graaf en gravin d'Hane de Steenhuyse en hun personeel in 1808.,21/07/2011,10:30,12:30,"Hotel d'Hane Steenhuyse, Veldstraat 55, Gent",1,50,51.0515844,3.7214225
"ALLADIN en de WONDERLAMP, poppentheater met Pierke van Gent","Poppentheater voor families met kinderen. Dit jaar wordt het Oosterse Sprookje 'Alladin en de Wonderlamp' opgevoerd, waar ook Pierke een belangrijke rol in speelt.  Het verhaal is gekend: Alladin een arme jongen wordt een Prins uit 1001 nachten.",21/07/2011,14:30,16:15,"François Laurent Instituut, Onderstraat 10, Gent",1,1000,51.055996,3.724532
Geleide bezoeken aan Vlaanderens enige drijvende dierenasiel.,De Poezenboot is uniek als opvangcentrum voor gewonde en verwaarloosde poezen. Volledig gedragen door vrijwilligers. Geleide bezoeken mogelijk. Groepen + 8 pers : gelieve te reserveren !,21/07/2011,14:00,18:00,"Poezenboot, Nieuwevaart 300, Gent",1,50,51.0648089,3.7021974
Droomtijd - LOD (BE) - € 1 (ter plaatse),'Droomtijd' is een container waar binnenin een intieme sfeer heerst. De muziek prikkelt de verbeelding en stimuleert het creëren van een eigen verhaal. Om de 10 min kan u de installatie binnengaan.,21/07/2011,16:00,20:00,"Sint-Baafssite, Gandastraat , Gent",0,50,51.0537966,3.7384238
'Rechtspraak en gerechtigheid.' Themarondleiding in het Stadhuis.,In het stadhuis werd vroeger recht gesproken. Opvallend is het labyrint in de Pacificatiezaal. Die banmijl kon een aantal keren worden afgelegd als straf voor sommige overtreders van de wet.,21/07/2011,16:30,17:15,"Stadhuis, Botermarkt 1, Gent",0,50,51.0545313,3.7253208
Belfort Privilege Quest,"Ontdek het Belfort met haar donkere geheimen. Speel samen of tegen elkaar enkele opdrachten in en rond het Belfort. Kom zo te weten welk privilege jou toekomt na het kraken van de code. Met GPS 12 EUR, zonder GPS 7 EUR. Excl. toegangsprijs.",21/07/2011,10:00,17:00,"Belfort, Sint-Baafsplein , Gent",0,50,51.0536709,3.7254561
"Café Cantant, Willy Bart en zijne kluts : optreden","Nen hutsepot van Gentsche liedjes mee Willy Bart, Pat Remue & Sabien",21/07/2011,12:30,14:30,"Bretoens Pannenkoekenhuis Gwenola, Donkersteeg 16, Gent",1,100,51.0546855,3.723231
Compelling Faces,"een fototentoonstelling van Caroline ALIDA, Lieven NOLLET en Yan XINFA.  Los van elkaar heeft ieder van hen gedurende verschillende jaren portretten gemaakt van individuen die deel uitmaken van gemarginaliseerde groepen uit de samenleving.",21/07/2011,10:00,17:00,"Caermersklooster, Vrouwebroersstraat 6, Gent",0,50,51.058202,3.7223906
The Bony King of Nowhere,Zaal Handelsbeurs,21/07/2011,19:30,20:30,"Kouter, Kouter , Gent",0,10000,51.05039,3.72392
Initiatie kruisboogschieten,"Gravensteen, 21 juli 2011 kennismaking en initiatieschieting met de kruisboog in samenwerking met de Sint-Rochusgilde uit Gent",21/07/2011,10:00,17:00,"Gravensteen, Sint-Veerleplein , Gent",0,50,51.05665,3.72
Museumspel Het Blote Knieënspel,Een zoektocht naar het leven van vroeger. Wat at een rijk kind? Hoe zag een bakkersoven er uit? Waar werkten de kinderen? Met een doeboekje ga je van speelkast naar speelkast. Van 6 tot 12 jaar.,21/07/2011,10:00,18:00,"MIAT, Minnemeers 9, Gent",0,50,51.0599955,3.7287123
Expo Phet Cheng Suor 'Poëtische sculpturen/Vestiaire poétique',"Phet Cheng Suor ontwerpt kleding. Zijn inspireerde zich in het MIAT door portretten van arbeiders, de levendigheid van het museum en de verftuin. Rondleiding door de kunstenares op 21 en 23 juli, 14 en 15.30 uur. Met reservatie.",21/07/2011,10:00,18:00,"MIAT, Minnemeers 9, Gent",0,1000,51.0599955,3.7287123
Radio 2 Avondpost live (16-18),feestelijke live radio vanop en over  de Gentse Feesten met verrassende studio gasten,21/07/2011,16:00,18:00,"Botermarkt, afspraak aan de trappen voor het stadhuis, Botermarkt z/n, Gent",0,50,51.05665,3.72
Ka-Bal: danstheater met live muziek,"Ka-Bal combineert live muziek met dans in telkens drie korte voorstellingen per avond, gebracht door een schare Belgische en internationale artiesten voor wie geen uitdaging te veel is.",21/07/2011,20:00,21:00,"Minnemeers (NT2Gent), Minnemeers 9, Gent",0,50000,51.0599955,3.7287123
Rondleidingen in de Etnografische Verzamelingen: Levenswijsheid en geluk! Verrassende voorwerpen uit het traditionele China,Enthousiaste gidsen vertellen bijzondere verhalen over voorwerpen uit het vroegere China. Ga mee op avontuur in de rijke wereld van de Aziatische cultuur en kom in contact met de oosterse wijze van denken en leven en raak vertrouwd met hun esthetiek.,21/07/2011,15:00,16:30,"Het Pand, Onderbergen 1, Gent",0,50,51.052799,3.7198035
Vier zonder ruuk deur 't Spelleke van Dei Kluite,"Een nieuwe revue, veur alle  gruute kientsjes die Gent kenne en Gents verstoan mee stijte muile Pierke Pierlala in d'uuftrolle.",21/07/2011,22:00,23:30,"Lakenmetershuis/Willemsfonds -Vrijdagsmarkt, Vrijdagmarkt 24-25, Gent",1,1000,51.0569408,3.7264272
Spel XL,Kinderen kunnen zich hier amuseren op een aantal reuzespellen.,21/07/2011,13:00,19:00,"Wolterslaan 16, Sint-Amandsberg",0,50,51.0492937,3.7465202
Het Gentse Montmartre - Vlerickschool,een rustpunt in de drukte van de Gentse feesten. Een plein met een authentiek kader. U kan er rustig flaneren tussen de kunstenaars en luisteren naar Franse chansons. Genieten van optredens door zangers en goochelaar. Brunch vanaf 10h,21/07/2011,10:00,23:50,"Binnentuin Vlerickschool, Seminariestraat 10, Gent",0,50,51.0514757,3.7314442
Outsiders: kunst in de marge,"De werelden van kunst en waanzin hebben elkaar doorheen de geschiedenis met regelmaat geïnspireerd. Outsiderkunstenaars maken eigenzinige omzwervingen door de wereld van kunst, esthetiek en creativiteit.",21/07/2011,09:00,17:00,"Museum Dr. Guislain, Jozef Guislainstraat 43, Gent",1,100,51.0662256,3.702715
Tentoonstelling Compostela,De figuur van Sint Jacob en de bedevaarten naar Compostela in het volksgeloof,21/07/2011,14:30,17:30,"Sint-Jacobskerk, Bij Sint-Jacobs , Gent",0,1000,51.0564691,3.7270706
Stadhuis van Gent,Geleid bezoek aan het Stadhuis met aandacht voor Rechtspraak en Gerechtigheid. In samenwerking met de Dienst Monumentenzorg en Architectuur. Inschrijven niet nodig.,21/07/2011,17:30,18:55,"Stadhuis, Botermarkt 1, Gent",0,50,51.0545313,3.7253208
Kantklossen,Aan de hand van een werkmodel worden de technieken van het kantklossen getoond.,21/07/2011,14:00,17:00,"School van Toen, Klein Raamhof 8, Gent",0,100,51.0555274,3.7171145
La ville qui respire - Rode Boom (BE) - € 6,"‘La ville qui respire’ is een wandelvoorstelling waarbij een gids met behulp van poëtische zoekers u de stad toont. U neemt de tijd om alledaagse dingen in een andere context te zien. Gent, door de ogen van een poëet.",21/07/2011,15:30,16:15,"Sint-Baafssite, Gandastraat , Gent",0,50,51.0537966,3.7384238
Tentoonstelling restauratie barokschilderij,"Restauratie van het reuzegroot schilderij ""Afkoop van christelijke slaven door de Trinitariërs"" van Jan Van Cleef, 1681.",21/07/2011,14:30,17:30,"Sint-Jacobskerk, Bij Sint-Jacobs , Gent",0,1000,51.0564691,3.7270706
Geschiedenis van de psychiatrie,"Omgaan met waanzin doorheen de tijden: een mengeling van magie, religie, dwang en zorg, controle en wetenschap. Waar geen rede mee te rijmen valt, wil men bestraffen, zalven, verzorgen, genezen. Een fascinerende geschiedenis.",21/07/2011,09:00,17:00,"Museum Dr. Guislain, Jozef Guislainstraat 43, Gent",0,100,51.0662256,3.702715
ZOEKTOCHT VLIEG! voor kinderen van 6 tot 12 jaar,Zoek aan de hand van vijf tips de schat van Vlieg! in het Museum voor Schone Kunsten,21/07/2011,10:00,18:00,"Museum voor Schone Kunsten, Citadelpark , Gent",0,50,51.05665,3.72
Rondleidingen Augustijnenklooster Sint-Stefanus,"U krijgt een unieke kans een rondleiding mee te maken door een gids in het prachtige Augustijnenklooster Sint-Stefanus. De binnentuin is prachtig, de bibliotheek een pareltje...",21/07/2011,11:00,12:00,"Augustijnenklooster Sint-Stefanus, Academiestraat 1, Gent",1,50,51.0593912,3.7198089
Rondleidingen in de Etnografische Verzamelingen: Levenswijsheid en geluk! Verrassende voorwerpen uit het traditionele China,Enthousiaste gidsen vertellen bijzondere verhalen over voorwerpen uit het vroegere China. Ga mee op avontuur in de rijke wereld van de Aziatische cultuur en kom in contact met de oosterse wijze van denken en leven en raak vertrouwd met hun esthetiek.,21/07/2011,14:00,15:30,"Het Pand, Onderbergen 1, Gent",0,50,51.052799,3.7198035
De Geheimen van Gent,"Los jij solo, in duo of met je team van detectives de moord op Brocante Julos op, die alles te maken heeft met ‘de geheimen van Gent’? De winnaar van dit stadsspel-moordspel zal beloond worden met het teruggevonden paneel de Rechtvaardige Rechters!",21/07/2011,14:00,19:00,"Zuidpark, Woodrow Wilsonplein , Gent",0,50,51.05665,3.72
da meen dje nie - een sappige cursus West-Vlaams,"West-Vlaams is de 2e taal in Gent, en veruit de grappigste. Leer uw Ieperse schoonma verstaan, uw Brugse buur of uw Oostendse mokke. Breng ze mee naar dit taalbad bij professor Declercq & haal uw West-Vlaams diploma. Leer en lach an honderd ter eure.",21/07/2011,15:00,16:20,"François Laurentinstituut, Onderstraat 10, Gent",0,100,51.055996,3.724532
Dansende wielen - demonstratie rolstoeldansen,Rolstoeldansen door de Dansende Wielen uit Evergem.  We zijn terug van de partij (indien het op dat moment niet regent!). We geven een rolstoeldemostratie om U tegen te zeggen en de dansers zijn rolstoelgebruikers èn validen.,21/07/2011,18:30,19:00,"Woodrow Wilsonplein, Woodrow Wilsonplein , ",0,50,51.0480501,3.7305576
Joker Comedy Night,"De beste comedyclub van het land zakt af naar de Feesten en doet dat met méér dan één ronkende naam: Wim Helsen en Xander de Rycke zijn er iedere keer bij en kleppers zoals Nigel Williams, Henk Rijckaert, Bert Gabriëls en Jeroen Leenders wisselen af.",21/07/2011,20:30,22:30,"Kom-Pas, Blekerijstraat 55, Gent",1,100,51.0597941,3.7317448
Levenswijsheid en geluk! Verrassende voorwerpen uit het traditionele China in de Etnografische Verzamelingen,"Een tijdelijke presentatie van kleurrijke kimono's, kunstige kalligrafieën, mysterieuze miniatuurtheatertjes en andere betoverende authentieke voorwerpen die oosterse ideeën over geluk en wijsheid verbeelden. Maak kennis met boeiende Chinese kunst.",21/07/2011,11:00,17:00,"Het Pand, Onderbergen 1, Gent",0,50,51.052799,3.7198035
Het geestige leven van Hendrik Lebon,Een buitengewoon verrassend én geestig stuk over het simpele leven van een bakkerszoon. Hij ziet dingen die niemand anders ziet?! Innemend en erg aanstekelijk gespeeld door Hendrik Lebon en accordeonist Bruno Bauwens. (zie ook www.xlp.be),21/07/2011,22:00,23:05,"Theater Tinnenpot, Biljartzaal, Tinnenpotstraat 21, Gent",1,100,51.0583441,3.7183287
Sens Dessus Dessous - Collectif Malunés (BE),Explosief circus van drie mannen en hun vrouw waarbij iedereen in het rond vliegt. De voorstelling neemt een spectaculaire wending na het proeven van een appel.,21/07/2011,19:00,19:40,"Sint-Baafssite, Gandastraat , Gent",0,100,51.0537966,3.7384238
Passie Zonder Kompassie,"Tijdens een tocht doorheen de stad ontmoeten we een aantal mensen met een handicap die ons op een hoogstpersoonlijke manier vertellen over wat hen passioneert: muziek, poëzie, theater, schilderen, koken... (ontbijt in Sjapo op zondag 17/06 = €7)",21/07/2011,11:00,13:30,"Sjapo, Hoogpoort 41, Gent",0,50,51.0550728,3.7242164
'Margaretha van Oostenrijk - van prinses tot koningin.' Door dansgroep Capriool.,Dansen aan het hof van Margaretha van Oostenrijk (15de eeuw),21/07/2011,15:00,15:30,"Stadhuis, Botermarkt 1, Gent",0,50,51.0545313,3.7253208
"CONFLICTEN: Drie regimes, drie wereldschokkende gebeurtenissen.","In 1814 sluiten 2 oorlogvoerende partijen vrede in Gent. In 1815 verslaat Wellington Napoleon en kan Lodewijk XVIII de Veldstraat verlaten. Het Koninkrijk der Nederlanden ontstaat. In 1830 start België, maar de Gentse Orangisten rebelleren.Res.niet nodig",21/07/2011,10:00,12:00,"Zandberg -, Gent",0,50,51.0546239,3.7270643
Teddiedrum,Podium Kouter,21/07/2011,20:00,21:00,"Kouter, Kouter , Gent",1,10000,51.05039,3.72392
AUDIOGIDSEN GRATIS - volwassenen en kinderen,Audiogidsen GRATIS voor volwassenen en kinderen tijdens GF,21/07/2011,10:00,18:00,"Museum voor Schone Kunsten, Citadelpark , Gent",0,50,51.05665,3.72
Kunsttentoonstelling,gedurende de GF wordt er doorlopend kunst tentoongesteld.,21/07/2011,14:00,23:00,"Poel 17, Drabstraat 42, Gent",1,100,51.0550817,3.7181378
Kuitbeen (workshop) - WiSPER (BE) - betalend,Een workshop van Isabelle Handschoenserker waarbij de deelnemers op zoek gaan naar beelden en theatrale vormen. Voor wie houdt van beweging en het absurde.,21/07/2011,14:00,16:00,"Astridpark, Ferdinand Lousbergskaai , Gent",0,50,51.0485796,3.7389401
