Het huis huilt,Een speelse voorstelling rond een fascinerende droomwereld waarin 8 insecten samenwonen  in een huis. Een huis dat huilt. Op je tocht doorheen dit wonderlijke huis helpen deze bijzondere insecten je de uitgang te vinden. Kijk en luister maar...,16/07/2011,16:00,16:45,"KOPERGIETERY, Blekerijstraat 50, Gent",1,1000,51.0596649,3.7323985
Helderziende Dominique Delaunoy,Geeft inzicht via kaartleggen - terug in balans brengen via Bachbloesems - Controle negatieve energie & entiteiten via pendel - Info omtrent esoterische cursussen.,16/07/2011,14:00,00:00,"HETEKOEKJE, Bennesteeg 1-3, Gent",1,50,51.0528708,3.7245619
"Verliefd op Gent, of op het punt het te worden?",Luchtige initiatie-rite tot het statuut van Gentenaar. Sterk aanbevolen voor al wie graag in Gent blijft plakken en zich een muileke Gents wil eigen maken,16/07/2011,19:00,20:00,"Aanlegsteiger De Bootjes Van Gent - Rederij Dewaele, Korenlei , Gent",0,1000,51.054856,3.7201238
"Het Huis van Alijn, museum van de dingen die (n)ooit voorbijgaan",Hier wordt volkscultuur op een eigentijdse en verrassende manier opgevat. Open van 10 tot 18 uur tijdens de Gentse Feesten en gratis voor Gentenaars!,16/07/2011,10:00,18:00,"Het Huis van Alijn, Kraanlei 65, Gent",0,1000,51.0574921,3.7234722
Zoektocht in het Miljoenenkwartier (zonder gids),"Vandaag is het Miljoenenkwartier een mondaine woonwijk, net geen 100 jaar geleden was hier een Wereldtentoonstelling. Boekje te koop: Kunstglasramen Mestdagh, Drabstr. 2",16/07/2011,00:00,00:00,"Kortrijksesteenweg /, Gent",0,50,51.020809,3.6872139
Travestieshow Feerie au paradis,"Travestieshow maar op zijn parijse wijze met pluimen strass pailletten .Met prachtige  kostuums zoals in de moulin rouge,glamour numers,comische acts,prachtig   decor,sfeervolle zaal.En dit jaar md zaza en haar dancers erbij!",16/07/2011,20:30,23:30,"de kring, Sint-Godelievestraat 59, Wondelgem",1,100,51.0788791,3.7131195
CLUB FM 104.5fm & FAMILYRADIO 105.7fm,"10 dagen ""Live"" radio vanop de Gentse Feesten, dagelijks van 15u - 22u.",16/07/2011,14:00,22:00,"Oude Vismijn, Sint-Veerleplein 5, Gent",0,100,51.0567346,3.7213135
Mary & Me,Alternative / Pop,16/07/2011,03:00,04:00,"Kinky Star, Vlasmarkt 9, Gent",0,50,51.0557895,3.7285385
Comedy voor Kids,Al vijf jaar op rij een uitverkocht succes op de Feesten! De enige familievoorstelling die iedere keer verrast: de plezanteriken op het podium maken sketches en liedjes op basis van jouw ideeën. Laureaat Kinderjuryprijs Gentse Feesten. Van 8 tot 88 jaar.,16/07/2011,15:00,16:00,"Hof Van Ryhove, Onderstraat 20, Gent",1,100,51.0559253,3.7251237
Dj's Mildo & Loud,Zaal: Rock 'n Roll Broeders & Muzikale veelvraten,16/07/2011,01:00,03:30,"Charlatan, Vlasmarkt 6, Gent",1,1000,51.0560619,3.7282741
"Filmvoorstelling ""An inconvenient Truth""",De gefilmde presentatie waarmee Al gore de wereld rondtrok om zijn ongerustheid te ventileren over klimaatverandering en zijn gevolgen...,16/07/2011,10:30,12:00,"Augustijnenklooster Sint-Stefanus, Academiestraat 1, Gent",1,50,51.0593912,3.7198089
Well Shaped Bushes,Zaal: aka Bram Willems (stubru) & Tomas Uyttendaele,16/07/2011,03:30,05:55,"Charlatan, Vlasmarkt 6, Gent",1,1000,51.0560619,3.7282741
Off The Radar,Indie / Powerpop / Rock,16/07/2011,22:00,23:00,"Kinky Star, Vlasmarkt 9, Gent",0,50,51.0557895,3.7285385
Rosa / De Laatste Roos,Twee komische monologen voor de prijs van één:   Roza: een wc-madam en de mannen in haar leven.  De Laatste Roos: een lustige weduwe opnieuw verliefd.  Tekst en regie: Frans Van Lancker.  Spel: Natalie Donck,16/07/2011,15:30,17:30,"Brasserie Yanko, Henleykaai 4, Gent",1,100,51.0427045,3.7167725
Workshops voor kinderen in de Etnografische Verzamelingen,Kruip in de huid van een heuse ontdekkingsreiziger. Verken de wereld aan de hand van voorwerpen en verhalen.   Speel spelletjes van verre volkeren. Zo kom je te weten hoe kinderen zich daar amuseren en groot worden. Ouders welkom. Schrijf tijdig in!,16/07/2011,11:00,12:00,"Het Pand, Onderbergen 1, Gent",0,50,51.052799,3.7198035
"Tès Goe Weere, Vrie Goe Weere, bij Goe Weere","Shit waar, 2 uure ongeluufelijke kluuterijen, sketchen en liedjes, deur den Ambassadeur van de Gentse Leute en zijn vrienden: Petra, An Fleur en Jan De Raedt. Orkest: 5 Men Band. Gelieve nie 't hoesten aub.",16/07/2011,20:00,22:30,"Cultuurkapel, Sint-Antoniuskaai 10, Gent",1,100,51.0595882,3.717214
De koning zonder schoenen,"Een kleutervoorstelling over verdriet, hoop en geluk.  Over geven en krijgen en dat rijkdom veel meer is dan rijk zijn. Meer info? http://www.4hoog.be/pages/productie_kzs.html",16/07/2011,15:00,16:00,"Steinerschool, Kasteellaan 54, Gent",0,100,51.0493207,3.7394541
"Mijn pappie is enkel een foto.   (Miserie, onnoemelijk veel miserie verpakt in meezingers van een onweerstaanbare lichtheid!) advies: Wouter Deprez","Denkt u bij De Zangeres Zonder Naam aan suiker, plastic rozen en pathos? Zie dan hoe Frank Cools in dit heerlijk repertoire duikt: zonder ironie en recht vanuit dat grote hart van hem. Het plezierigste verdriet dat u ooit proefde! Olé!!",16/07/2011,21:30,22:30,"KANTL, Koningstraat 18, Gent",1,100,51.0554501,3.7278414
Le Petit Belge & Le Cheval (BE),"De naam doet een twijfelachtige act in een rariteitenkabinet vermoeden, de sound is big electro. Paard en ruitertje zijn een dj- en producersduo uit Gent met een mooi stapeltje (internationale) referenties.",16/07/2011,23:00,05:55,"10 Days Off - Vooruit, Sint-Pietersnieuwstraat , Gent",0,5000,51.05665,3.72
De Geheimen van Gent,"Los jij solo, in duo of met je team van detectives de moord op Brocante Julos op, die alles te maken heeft met ‘de geheimen van Gent’? De winnaar van dit stadsspel-moordspel zal beloond worden met het teruggevonden paneel de Rechtvaardige Rechters!",16/07/2011,14:00,19:00,"Zuidpark, Woodrow Wilsonplein , Gent",0,50,51.05665,3.72
Budzillus,"Gratis caféconcert! Rechtstreeks uit Berlijn geïmporteerde banjo's, ingevette krulsnorren en hanekammen. Combinatie van punkattitude en jaren 40 swingjazz.",16/07/2011,21:00,22:00,"Charlatan, Vlasmarkt 6, Gent",0,50,51.0560619,3.7282741
Expo Phet Cheng Suor 'Poëtische sculpturen/Vestiaire poétique',"Phet Cheng Suor ontwerpt kleding. Zijn inspireerde zich in het MIAT door portretten van arbeiders, de levendigheid van het museum en de verftuin. Rondleiding door de kunstenares op 21 en 23 juli, 14 en 15.30 uur. Met reservatie.",16/07/2011,10:00,18:00,"MIAT, Minnemeers 9, Gent",0,1000,51.0599955,3.7287123
BADaLADAK !,"Een komische visuele voorstelling over 2 vreemde snuiters, die in alle opzicht elkaars tegenpolen zijn, maar toch samen op vakantie gaan.",16/07/2011,18:00,19:00,"Minnemeers Business Centrum - 1.43, Blekerijstraat 75, Gent",0,50,51.0597622,3.7324031
Het korps dat van toeten noch blazen weet - De Stille Fanfare (NL),"In vol ornaat, in mooie kostuums en voorzien van diverse 'instrumenten' marcheert De Stille Fanfare voorbij, zonder ook maar een noot te spelen. Zullen zij nog muziek gaan maken?",16/07/2011,14:00,16:00,"Stadscentrum,  , Gent",0,50,51.8396008,5.8670192
South West London Choral Society (UK - London),Koor,16/07/2011,17:30,18:30,"Sint-Michielskerk, Sint-Michielsplein 1, Gent",1,1000,51.0535642,3.7187391
Kinderopvang & knutselatelier Casa Rosa,"door de vrijwilligers (v/m) van Casa Rosa wordt dagelijkse kinderopvang georganiseerd, met knutsel activiteiten. Voor kleinere kinderen is er een luier ververs tafel voorzien.",16/07/2011,14:00,18:00,"Salon van Casa Rosa vzw, Kammerstraat 22, Gent",0,50,51.0555761,3.7271892
Gent zien vanop het water  ...met tienzitkano..... Een prachtige ervaring!,"We peddelen langs historische en nooit geziene plekjes.Al eens gevaren in een tunnel midden in de stad?  FASCINEREND eigenlijk, en ...bovenal erg gezellig die GENTSEFEESTENSFEER ook in nam.(kinderactiviteiten)",16/07/2011,20:15,22:00,"Kromme Wal - Sluizeken, Krommewal , Gent",0,50,51.0592791,3.7262869
Hotel Jarretelle,"De langbenige Pascale Platel verhuurt u graag een kamer voor de nacht en gluurt met u door het sleutelgat naar haar extravagante gasten. Delicieuse dames, burlesque bunnies en drinks on the rocks, welkom in onze cabareteske suite deluxe!",16/07/2011,20:00,21:30,"Balzaal, Vooruit, Sint-Pietersnieuwstraat 23, Gent",1,1000,51.05665,3.72
Workshops voor kinderen in de Etnografische Verzamelingen,Kruip in de huid van een heuse ontdekkingsreiziger. Verken de wereld aan de hand van voorwerpen en verhalen.   Speel spelletjes van verre volkeren. Zo kom je te weten hoe kinderen zich daar amuseren en groot worden. Ouders welkom. Schrijf tijdig in!,16/07/2011,15:00,16:00,"Het Pand, Onderbergen 1, Gent",0,50,51.052799,3.7198035
Workshops voor kinderen in de Etnografische Verzamelingen,Kruip in de huid van een heuse ontdekkingsreiziger. Verken de wereld aan de hand van voorwerpen en verhalen.   Speel spelletjes van verre volkeren. Zo kom je te weten hoe kinderen zich daar amuseren en groot worden. Ouders welkom. Schrijf tijdig in!,16/07/2011,14:00,15:00,"Het Pand, Onderbergen 1, Gent",0,50,51.052799,3.7198035
Expo Et Cetera,"Et Cetera staat voor textielkunst. Dit vrouwelijke collectief werkt met eeuwenoude technieken, zoals batikken, weven, vilten en shibori.",16/07/2011,10:00,18:00,"MIAT, Minnemeers 9, Gent",0,1000,51.0599955,3.7287123
Diafaan V. Hedendaagse glaskunst in het Sint-Elisabethbegijnhof te Sint-Amandsberg,"Rondleiding in de tentoonstelling 'Diafaan V' waarbij op verschillende locaties in het begijnhof van Sint-Amandsberg, die voor de gelegenheid opengesteld zijn, glaskunstenaars hun werk tentoon stellen.",16/07/2011,15:00,17:00,"Begijnhofkerk Sint-Elisabeth, Groot Begijnhof 67, Sint-Amandsberg",0,50,51.0565888,3.7466023
Travestieshow Les Folles de Gand,"Travestieshow onder leiding van Miss Michelle. Glitter, glamour en humor. Sketches met Cabaret oester. Stemmenimitator Steve Ryckier. Airco in de zaal en hapjes te verkrijgen. Géén show op 17 juli",16/07/2011,20:30,23:15,"Centrum Reinaert, Reinaertstraat 28, Gent",1,1000,51.0595485,3.701899
mozaïek in het Pierkespark,Gratis mozaïekworkshop. Paadjes en banken worden met mozaïek bekleed. Alle materialen zijn voorhanden. Ontwerp is al voorbereid door kunstenares.,16/07/2011,13:30,18:00,"Pierkespark Brugse Poort tussen Kringloopwinkel en Bij De Vieze Gasten, Haspelstraat 10, Gent",0,50,51.0581592,3.7018324
"Tentoonstelling ""Die Essenz der Dinge""","In deze tentoonstelling staan designobjecten die ""de kunst van het reduceren""  illustreren centraal. Vormgeving herleiden tot het essentiële is van alle tijden, maar wat betekent dit in een periode van economische crisis?",16/07/2011,10:00,18:00,"Design Museum Gent, Jan Breydelstraat 5, Gent",0,1000,51.0556456,3.7202583
Raphael Saadiq,Deze hedendaagse funk soul brother brengt zijne eigen versie van de Motown en Stax-sound waar hij mee opgroeide en staat voor funky en dansbare soul.,16/07/2011,20:30,21:45,"Bijlokesite, Godshuizenlaan 2, Gent",0,5000,51.0439708,3.7151519
Museumspel KidKastKraak,Aan de hand van 3 koffers en een kast verkennen de leerlingen de expo WereldWijdWerken. Zij zijn gevuld met bezittingen van Kristel en haar grootouders. Elk voorwerp stuurt de kinderen op pad. Vanaf 6 jaar.,16/07/2011,10:00,18:00,"MIAT, Minnemeers 9, Gent",0,50,51.0599955,3.7287123
O Broeder! O Zuster!,Een dolle komedie van Romain Deconinck,16/07/2011,19:30,22:30,"Auditorium 61, Onderbergen 61, Gent",0,1000,51.0503951,3.7189887
Evenement Druk onder stoom,Het MIAT heeft een indrukwekkende historische drukkerij. Enthousiaste vrijwilligers werken aan de drukmachines. Geniet ook van 'drukken' in filmfragmenten uit diverse documentaires en langspeelfilms.,16/07/2011,10:00,18:00,"MIAT, Minnemeers 9, Gent",0,100,51.0599955,3.7287123
Openluchtatelier/kunstmarkt,"Openluchtatelier met demonstaties van verschillende beeldende kunstenaars   (tekenaars,schilders,portrettekenaars,karikarturen enz.)",16/07/2011,13:00,19:00,"Groentenmarkt, Gent",0,50,51.0559826,3.7223147
Museumspel Het Blote Knieënspel,Een zoektocht naar het leven van vroeger. Wat at een rijk kind? Hoe zag een bakkersoven er uit? Waar werkten de kinderen? Met een doeboekje ga je van speelkast naar speelkast. Van 6 tot 12 jaar.,16/07/2011,10:00,18:00,"MIAT, Minnemeers 9, Gent",0,50,51.0599955,3.7287123
De Nico Lenny Show,"Voor de éérste maal organiseert vzw Dreidekker Producties ""de Nico Lenny Show"". Humor, zang en dans in een wervelende show met Nico Lenny. Nico laat de Revue herleven samen met vader Bert Lenny en Jong Gents talent: Caressa, Malika en Dansgroep D-Crew",16/07/2011,20:00,22:30,"School De Wingerd, Neermeerskaai 1a, Gent",1,1000,51.044251,3.70568
Assistentie voor personen met een handicap,Gedurende de volledige periode van de Gentse Feesten is er de mogelijkheid om een gratis assistent te vragen om personen met een handicap te begeleiden om zo de Gentse Feesten te kunnen bezoeken. Dit jaar wordt de assistentie uitgevoerd door vzw Intro.,16/07/2011,14:00,23:00,"AC Zuid, Woodrow Wilsonplein 1, Gent",0,100,51.05665,3.72
Het Maeterlinck Mysterie,"Ludiek-poëtische, theatrale stadswandeling in de voetsporen van Nobelprijs Literatuur 1911 Maurice Maeterlinck, die in 1895 een eerste rendez-vous had in Gent met zijn grote liefde Georgette Leblanc... en met Gerard de Duivel!",16/07/2011,14:30,18:00,"Zuidpark, Woodrow Wilsonplein , Gent",0,50,51.05665,3.72
Over blauw bloed en witte billenbijters - zoektocht in het Prinsenhof (zonder gids),"Prinsenhof: meer dan het oord van verdoemenis waar de Gentenaars stroppendragers werden. Een duik in de geschiedenis van deze mooie wijk! Boekje te koop: Kunstglasramen Mestdagh, Drabstr. 2",16/07/2011,00:00,00:00,"Lievekaai /, Gent",0,50,51.0584957,3.7189457
"Bert Gabriëls - TRY-OUT Druk, druk, druk","Bert Gabriëls serveert een try-out : een opeenstapeling van herkenbare situatie-comedy, grappige kritische bedenkingen bij onze kleine onhebbelijkheden, rake klappen aan de verzuurde samenleving en natuurlijk een flinke dosis absurde humor.",16/07/2011,22:30,23:50,"Domzaal - Kunstencentrum Vooruit, Sint-Pietersnieuwstraat 23, Gent",1,1000,51.05665,3.72
Trio Perdu,Le Trio Perdu is een zeer veelzijdige band die zich niet beperkt tot een enkel genre. Ze zijn gespecialiseerd in de vroege Klezmer en Gypsy Swing en houden van Jazz tot Oost-Europese bands.,16/07/2011,20:00,21:00,"Monasterium Poortackere, Oude Houtlei 56, Gent",1,1000,51.0522058,3.7169339
Helderziende Sonia Desmadryl,"Geeft inzicht via kaartleggen, numerologie en pendelen.",16/07/2011,14:00,00:00,"HETEKOEKJE, Bennesteeg 1-3, Gent",1,50,51.0528708,3.7245619
ZAALTEKSTEN voor  kinderen,Zaalteksten voor kinderen van 6 tot 12 jaar,16/07/2011,10:00,18:00,"Museum voor Schone Kunsten, Citadelpark , Gent",0,50,51.05665,3.72
"Tentoonstelling ‘Van paardenmiddel tot paardendokter’, over de geschiedenis van de paardengeneeskunde","Wat hebben een skelet, elixirs en heiligenaanroepingen met elkaar gemeen? Weinig op het eerste zicht, en toch. Ze hebben allen een plaats in de unieke tentoonstelling over de geschiedenis van de paardengeneeskunde, een bijzonder boeiende wetenschap.",16/07/2011,11:00,18:00,"Universiteit Gent Aula, Voldersstraat 9, Gent",0,100,51.0520041,3.7234777
Miezere Muis,"Pierke moet de kelder van het kasteel van Baron Verdure ontruimen om plaats te maken voor een bestelling wijn. Pierke mag in geen geval de roestige deur openen, anders komt er een groot onheil over de streek. Maar...",16/07/2011,15:00,16:30,"Het Huis van Alijn, Kraanlei 65, Gent",0,1000,51.0574921,3.7234722
Belleman Jean-Pierre Van De Perre,Belleman te zien in het straatbeeld is ter beschikking van de bevolking en feestvierders bij de rondgang van de stroppendragers.,16/07/2011,16:00,20:00,"Feestzone, Belfortstraat , Gent",0,50,51.055272,3.7266301
Snuisteren in de Oude Kalevallei: Fiets- of wandelzoektocht voor groot en klein.,"Slechts een paar kilometer van Gent centrum verwijderd, werd een verborgen parel toegankelijk gemaakt voor het publiek, de Oude Kalevallei. Tijdens de Gentse feesten kunnen klein en groot dit prachtige landschap op een speelse manier gaan ontdekken!",16/07/2011,00:00,00:00,"Drongenplein 1, Drongen",0,1000,51.0501017,3.6646316
Gent op z'n kookpunt (zoektocht zonder gids),"Wat zat er vroeger in de kookpot? Waarom gebruiken we eigenlijk bestek? Hoe ontstond Gentse waterzooi?   Boekje te koop bij Kunstglasramen Mestdagh, Drabstr. 2",16/07/2011,00:00,00:00,"Korenlei 1, Gent",0,50,51.05538,3.7203432
Historische rondvaart doorheen het middeleeuwse Gent + gratis ijsje. Duur: 40 min.,"Rondvaart met gids op Leie en Lieve. Om de de 15 minuten vertrekt er een bootje. Reservatie: niet nodig, tenzij voor groepen.",16/07/2011,10:00,00:00,"Aanlegsteiger De Bootjes van Gent-Rederij Dewaele, Korenlei , Gent",0,1000,51.054856,3.7201238
Leiecruise met vrije wandeling te Sint-Martens-Latem,Leietocht met de Beneluxboot op de schilderachtige Leie met één uur stop te Sint-Martens-Latem. Inscheping tussen 12u00 en 12u45. Afvaart om 13u00. Stop te Latem tussen 15u00 en 16u00.Terug in Gent om 17u30. Mogelijkheid tot lunch mits reservatie vooraf.,16/07/2011,12:00,17:30,"Benelux Rederij, Recollettenlei 32, Gent",1,100,51.0496243,3.7197901
De Piratenboot + gratis ijsje. Duur 40 min.,Maat Piraat springt aan boord want boeven zitten hem op de hielen. We gaan per boot op zoek naar een geheime schat en hij vertelt onderweg geweldige verhalen over zijn wedervaren om zijn droom te vervullen...,16/07/2011,17:00,17:40,"Aanlegsteiger Boat in Gent, bij Gravensteen (50m), Kraanlei , Gent",0,100,51.0569531,3.7226146
Movieguide Alison,"Alison is een virtueel avontuur doorheen de geschiedenis van de Gentse Sint-Pietersabdij. Dit bezoek is bijzonder geschikt voor gezinnen met kinderen. Mysterieus, raadselachtig, verrassend. Een onalledaags cultuurhistorisch avontuur.",16/07/2011,10:00,18:00,"Kunsthal Sint-Pietersabdij, Sint-Pietersplein 9, Gent",0,50,51.0428007,3.7264994
Jorge Macchi | Music Stands Still,"Het S.M.A.K. brengt de eerste grote mid-career overzichtstentoonstelling van de Argentijnse kunstenaar Jorge Macchi (1963, Buenos Aires).",16/07/2011,10:00,18:00,"S.M.A.K., Citadelpark 2, Gent",0,50,51.05665,3.72
Tomorrow is the Question | Collectie S.M.A.K.,S.M.A.K.stelt een deel van haar omvangrijke collectie tentoon.,16/07/2011,10:00,18:00,"S.M.A.K., Citadelpark 2, Gent",0,50,51.05665,3.72
Provinciale Prijs voor Vormgeving 2010,"Tentoonstelling met werk van Erik Sijmons, Leen Depooter en het duo Luc d’Hanis & Sofie Lachaert, laureaat en genomineerden van de zevende editie van Provinciale Prijs voor Vormgeving",16/07/2011,10:00,17:00,"Caermersklooster, Vrouwebroersstraat 6, Gent",0,50,51.058202,3.7223906
Schuune vrie schuune.     Kano-tocht met Spierke van Gent,"Schelde,Leie,Lieve,Ketelvaart,echt de moeite waard.sPier van Gent is dus present.Zingen is zeker een must,kano-peddelen vol hartenlust.Een trip met je gezin zie je er ook iets in? bij vvk :kinderen (-10j):3 euro(-16j):5 euro !!",16/07/2011,14:00,15:45,"Kromme Wal - Sluizeken, Krommewal , Gent",0,100,51.0592791,3.7262869
Filmvoorstelling: documentaire Mugo: prentenmaker en speelgoedcollectionneur,hoofdrol Mugo,16/07/2011,14:00,18:00,"Zebrastraat NV, Zebrastraat 32/001, Gent",1,100,51.0401269,3.7330531
Jesse Rose (GER),"Labelbaas van Made To Play records en Front Room records. Voor het derde jaar op rij op 10 Days Off. Elk jaar beter, elk jaar groter. Moderne house & electro.",16/07/2011,23:00,05:55,"10 Days Off - Vooruit, Sint-Pietersnieuwstraat , Gent",0,5000,51.05665,3.72
Wandelzoektocht Pasar Gent - Eeklo vzw,"De 17e editie van de Wandelzoektocht van Pasar laat je kennismaken met interessante gebouwen en bezienswaardigheden waarbij werknemers centraal staan. Kortom, een boeiende en plezante uitstap voor het ganse gezin!",16/07/2011,00:00,00:00,"Startplaats, Sint-Michielsplein , Gent",0,50,51.0534201,3.719132
Verrassingsconcert,Instrumentale Stonerrock - Waren reeds te gast in uw aller Charlatan en spelen ook op Dour.,16/07/2011,23:30,00:45,"Charlatan, Vlasmarkt 6, Gent",1,1000,51.0560619,3.7282741
Jens Holmes,Barbaar: gekend van o.a. Decadance,16/07/2011,23:00,02:30,"Charlatan, Vlasmarkt 6, Gent",1,1000,51.0560619,3.7282741
